model	tau	ok_mean
llava	0.2	0.4367816091954023
llava	0.21052631578947367	0.2857142857142857
llava	0.21428571428571427	0.0
llava	0.2222222222222222	0.42857142857142855
llava	0.23076923076923078	0.375
llava	0.23529411764705882	0.5714285714285714
llava	0.25	0.425531914893617
llava	0.2631578947368421	0.3076923076923077
llava	0.26666666666666666	0.6470588235294118
llava	0.2727272727272727	0.8
llava	0.2777777777777778	0.5
llava	0.2857142857142857	0.6111111111111112
llava	0.29411764705882354	0.1
llava	0.3	0.5396825396825397
llava	0.3076923076923077	0.1111111111111111
llava	0.3125	0.6774193548387096
llava	0.3157894736842105	0.4444444444444444
llava	0.3333333333333333	0.5454545454545454
llava	0.35	0.4
llava	0.35294117647058826	0.1
llava	0.35714285714285715	1.0
llava	0.36363636363636365	0.15789473684210525
llava	0.3684210526315789	0.25
llava	0.375	0.4888888888888889
llava	0.38461538461538464	0.6666666666666666
llava	0.3888888888888889	0.2
llava	0.4	0.4943820224719101
llava	0.4117647058823529	0.08333333333333333
llava	0.4166666666666667	1.0
llava	0.42105263157894735	0.6538461538461539
llava	0.42857142857142855	0.29411764705882354
llava	0.4375	0.5
llava	0.4444444444444444	0.2222222222222222
llava	0.45	0.37142857142857144
llava	0.45454545454545453	0.5555555555555556
llava	0.46153846153846156	0.7142857142857143
llava	0.4666666666666667	0.5263157894736842
llava	0.47058823529411764	0.4166666666666667
llava	0.47368421052631576	0.7692307692307693
llava	0.5	0.5641025641025641
llava	0.5263157894736842	0.6428571428571429
llava	0.5294117647058824	0.5
llava	0.5333333333333333	0.2631578947368421
llava	0.5384615384615384	0.5
llava	0.5454545454545454	0.26666666666666666
llava	0.55	0.6888888888888889
llava	0.5555555555555556	0.2727272727272727
llava	0.5625	0.4722222222222222
llava	0.5714285714285714	0.6666666666666666
llava	0.5789473684210527	0.25
llava	0.5833333333333334	0.5
llava	0.5882352941176471	0.0
llava	0.6	0.4177215189873418
llava	0.6111111111111112	0.5
llava	0.6153846153846154	0.3
llava	0.625	0.4166666666666667
llava	0.631578947368421	0.1875
llava	0.6363636363636364	0.05555555555555555
llava	0.6428571428571429	0.3333333333333333
llava	0.6470588235294118	0.08333333333333333
llava	0.65	0.4222222222222222
llava	0.6666666666666666	0.29411764705882354
llava	0.6842105263157895	0.625
llava	0.6875	0.6774193548387096
llava	0.6923076923076923	1.0
llava	0.7	0.6081081081081081
llava	0.7058823529411765	0.5
llava	0.7142857142857143	0.17647058823529413
llava	0.7222222222222222	0.4444444444444444
llava	0.7272727272727273	0.3
llava	0.7333333333333333	0.4
llava	0.7368421052631579	0.5909090909090909
llava	0.75	0.5054945054945055
llava	0.7647058823529411	0.4166666666666667
llava	0.7692307692307693	0.3333333333333333
llava	0.7777777777777778	0.4444444444444444
llava	0.7857142857142857	0.6666666666666666
llava	0.7894736842105263	0.21428571428571427
llava	0.8	0.42391304347826086
llava	0.8125	0.5
llava	0.8181818181818182	0.7857142857142857
llava	0.8235294117647058	1.0
llava	0.8333333333333334	0.5
llava	0.8421052631578947	0.6875
llava	0.8461538461538461	0.2857142857142857
llava	0.85	0.47368421052631576
llava	0.8571428571428571	0.4444444444444444
llava	0.8666666666666667	0.5294117647058824
llava	0.875	0.24444444444444444
llava	0.8823529411764706	0.5714285714285714
llava	0.8888888888888888	1.0
llava	0.8947368421052632	0.3076923076923077
llava	0.9	0.6197183098591549
llava	0.9090909090909091	0.6666666666666666
llava	0.9166666666666666	0.1
llava	0.9230769230769231	0.6
llava	0.9285714285714286	0.0
llava	0.9333333333333333	0.1
llava	0.9375	0.59375
llava	0.9411764705882353	0.5384615384615384
llava	0.9444444444444444	1.0
llava	0.9473684210526315	0.26666666666666666
llava	0.95	0.4411764705882353
llava	1.0	0.4127659574468085
qwen	0.05	0.5277777777777778
qwen	0.05263157894736842	0.3
qwen	0.05555555555555555	0.3333333333333333
qwen	0.058823529411764705	0.2857142857142857
qwen	0.0625	0.3888888888888889
qwen	0.06666666666666667	0.625
qwen	0.07142857142857142	0.3333333333333333
qwen	0.07692307692307693	0.5
qwen	0.08333333333333333	1.0
qwen	0.09090909090909091	0.5454545454545454
qwen	0.1	0.38235294117647056
qwen	0.10526315789473684	0.5333333333333333
qwen	0.1111111111111111	0.45454545454545453
qwen	0.11764705882352941	1.0
qwen	0.125	0.627906976744186
qwen	0.13333333333333333	0.5555555555555556
qwen	0.14285714285714285	0.7647058823529411
qwen	0.15	0.5625
qwen	0.15384615384615385	0.4
qwen	0.15789473684210525	0.8461538461538461
qwen	0.16666666666666666	0.47619047619047616
qwen	0.17647058823529413	0.7
qwen	0.18181818181818182	0.5333333333333333
qwen	0.1875	0.7741935483870968
qwen	0.2	0.632183908045977
qwen	0.21052631578947367	0.5714285714285714
qwen	0.21428571428571427	0.5
qwen	0.2222222222222222	0.42857142857142855
qwen	0.23076923076923078	0.375
qwen	0.23529411764705882	1.0
qwen	0.25	0.43617021276595747
qwen	0.2631578947368421	0.38461538461538464
qwen	0.26666666666666666	0.5294117647058824
qwen	0.2727272727272727	0.7
qwen	0.2777777777777778	0.75
qwen	0.2857142857142857	0.7777777777777778
qwen	0.29411764705882354	0.1
qwen	0.3	0.5873015873015873
qwen	0.3076923076923077	0.4444444444444444
qwen	0.3125	0.8387096774193549
qwen	0.3157894736842105	0.3888888888888889
qwen	0.3333333333333333	0.6060606060606061
qwen	0.35	0.7428571428571429
qwen	0.35294117647058826	0.3
qwen	0.35714285714285715	1.0
qwen	0.36363636363636365	0.47368421052631576
qwen	0.3684210526315789	0.4
qwen	0.375	0.4444444444444444
qwen	0.38461538461538464	1.0
qwen	0.3888888888888889	0.2
qwen	0.4	0.5617977528089888
qwen	0.4117647058823529	0.9166666666666666
qwen	0.4166666666666667	0.6666666666666666
qwen	0.42105263157894735	0.15384615384615385
qwen	0.42857142857142855	0.29411764705882354
qwen	0.4375	0.4117647058823529
qwen	0.4444444444444444	0.2222222222222222
qwen	0.45	0.6571428571428571
qwen	0.45454545454545453	0.5555555555555556
qwen	0.46153846153846156	0.2857142857142857
qwen	0.4666666666666667	0.42105263157894735
qwen	0.47058823529411764	0.4166666666666667
qwen	0.47368421052631576	0.8076923076923077
qwen	0.5	0.6581196581196581
qwen	0.5263157894736842	0.7142857142857143
qwen	0.5294117647058824	0.5
qwen	0.5333333333333333	0.3157894736842105
qwen	0.5384615384615384	0.5
qwen	0.5454545454545454	0.0
qwen	0.55	0.6888888888888889
qwen	0.5555555555555556	0.5454545454545454
qwen	0.5625	0.5277777777777778
qwen	0.5714285714285714	0.6666666666666666
qwen	0.5789473684210527	0.125
qwen	0.5833333333333334	0.5
qwen	0.5882352941176471	0.8125
qwen	0.6	0.5569620253164557
qwen	0.6111111111111112	0.6666666666666666
qwen	0.6153846153846154	0.3
qwen	0.625	0.7291666666666666
qwen	0.631578947368421	0.25
qwen	0.6363636363636364	0.05555555555555555
qwen	0.6428571428571429	0.3333333333333333
qwen	0.6470588235294118	0.16666666666666666
qwen	0.65	0.6888888888888889
qwen	0.6666666666666666	0.5882352941176471
qwen	0.6842105263157895	0.375
qwen	0.6875	0.7096774193548387
qwen	0.6923076923076923	1.0
qwen	0.7	0.8108108108108109
qwen	0.7058823529411765	0.5
qwen	0.7142857142857143	0.35294117647058826
qwen	0.7222222222222222	0.4444444444444444
qwen	0.7272727272727273	0.6
qwen	0.7333333333333333	0.25
qwen	0.7368421052631579	0.7272727272727273
qwen	0.75	0.4835164835164835
qwen	0.7647058823529411	0.4166666666666667
qwen	0.7692307692307693	0.6666666666666666
qwen	0.7777777777777778	0.4444444444444444
qwen	0.7857142857142857	1.0
qwen	0.7894736842105263	0.42857142857142855
qwen	0.8	0.6086956521739131
qwen	0.8125	0.4722222222222222
qwen	0.8181818181818182	0.7857142857142857
qwen	0.8235294117647058	1.0
qwen	0.8333333333333334	0.45
qwen	0.8421052631578947	0.6875
qwen	0.8461538461538461	0.2857142857142857
qwen	0.85	0.3684210526315789
qwen	0.8571428571428571	0.3333333333333333
qwen	0.8666666666666667	0.7058823529411765
qwen	0.875	0.4666666666666667
qwen	0.8823529411764706	1.0
qwen	0.8888888888888888	1.0
qwen	0.8947368421052632	0.3076923076923077
qwen	0.9	0.676056338028169
qwen	0.9090909090909091	0.4166666666666667
qwen	0.9166666666666666	0.2
qwen	0.9230769230769231	1.0
qwen	0.9285714285714286	0.3333333333333333
qwen	0.9333333333333333	0.2
qwen	0.9375	0.71875
qwen	0.9411764705882353	0.07692307692307693
qwen	0.9444444444444444	0.8571428571428571
qwen	0.9473684210526315	0.26666666666666666
qwen	0.95	0.5882352941176471
qwen	1.0	0.48936170212765956
