model	sample_id	img	src_turn	dst_turn	length	recovered
blip2	0	1	1	6	5	0
blip2	0	2	2	7	5	0
blip2	0	3	1	3	2	1
blip2	0	3	8	12	4	0
blip2	0	4	1	4	3	1
blip2	0	4	6	12	6	0
blip2	0	5	2	7	5	0
blip2	1	1	1	8	7	1
blip2	1	2	1	2	1	1
blip2	1	2	5	11	6	0
blip2	1	3	1	2	1	1
blip2	1	3	3	7	4	1
blip2	1	3	11	11	0	0
blip2	1	4	1	10	9	1
blip2	1	4	11	11	0	0
blip2	2	1	1	7	6	1
blip2	2	1	10	14	4	1
blip2	2	1	15	16	1	1
blip2	2	1	17	17	0	0
blip2	2	2	5	14	9	1
blip2	2	2	15	16	1	1
blip2	2	2	17	17	0	0
blip2	2	3	3	6	3	1
blip2	2	3	10	14	4	1
blip2	2	3	15	16	1	1
blip2	2	3	17	17	0	0
blip2	3	1	5	9	4	1
blip2	3	1	13	20	7	0
blip2	3	2	6	10	4	1
blip2	3	2	16	20	4	0
blip2	3	3	3	7	4	1
blip2	3	3	11	19	8	0
blip2	3	4	4	14	10	1
blip2	3	4	15	20	5	0
blip2	4	1	1	3	2	1
blip2	4	1	5	11	6	0
blip2	4	2	4	11	7	0
blip2	5	1	3	16	13	0
blip2	5	2	7	16	9	0
blip2	6	1	3	15	12	0
blip2	6	2	4	15	11	0
blip2	7	1	1	5	4	1
blip2	7	1	7	16	9	0
blip2	7	2	4	16	12	0
blip2	8	1	1	9	8	1
blip2	8	1	13	20	7	0
blip2	8	2	14	19	5	0
blip2	8	3	7	11	4	1
blip2	8	3	14	20	6	0
blip2	8	4	4	8	4	1
blip2	8	4	12	20	8	0
blip2	9	1	7	8	1	1
blip2	9	2	7	8	1	1
blip2	10	1	7	11	4	1
blip2	10	1	12	13	1	1
blip2	10	1	15	16	1	0
blip2	10	2	6	11	5	1
blip2	10	2	12	13	1	1
blip2	10	2	15	16	1	0
blip2	11	1	3	8	5	1
blip2	11	1	9	13	4	1
blip2	11	1	16	16	0	0
blip2	11	2	2	8	6	1
blip2	11	2	9	13	4	1
blip2	11	2	16	16	0	0
blip2	12	1	7	13	6	1
blip2	12	1	14	15	1	0
blip2	12	2	4	15	11	0
blip2	13	1	5	18	13	0
blip2	13	2	14	18	4	0
blip2	13	3	14	18	4	0
blip2	13	4	13	17	4	0
blip2	14	1	1	2	1	1
blip2	14	1	3	7	4	1
blip2	14	1	8	13	5	1
blip2	14	2	4	7	3	1
blip2	14	2	8	13	5	1
blip2	15	1	1	19	18	1
blip2	15	1	20	20	0	0
blip2	15	2	13	19	6	1
blip2	15	3	3	20	17	0
blip2	15	4	4	18	14	0
blip2	16	1	1	3	2	1
blip2	16	1	7	8	1	1
blip2	16	1	9	10	1	1
blip2	16	1	12	13	1	1
blip2	16	1	14	16	2	0
blip2	16	2	2	4	2	1
blip2	16	2	6	8	2	1
blip2	16	2	9	10	1	1
blip2	16	2	12	13	1	1
blip2	16	2	14	16	2	0
blip2	17	1	3	5	2	1
blip2	17	1	7	11	4	1
blip2	17	1	12	16	4	1
blip2	17	2	7	11	4	1
blip2	17	2	12	16	4	1
blip2	18	1	1	16	15	0
blip2	18	2	2	16	14	0
blip2	18	3	3	6	3	1
blip2	18	3	10	16	6	0
blip2	19	1	1	3	2	1
blip2	19	1	4	8	4	1
blip2	19	1	9	10	1	0
blip2	19	2	1	3	2	1
blip2	19	2	4	8	4	1
blip2	19	2	9	10	1	0
blip2	20	1	1	15	14	1
blip2	20	1	16	17	1	1
blip2	20	1	18	19	1	1
blip2	20	2	5	15	10	1
blip2	20	2	16	17	1	1
blip2	20	3	6	9	3	1
blip2	20	3	10	15	5	1
blip2	20	3	16	17	1	1
blip2	20	3	18	19	1	1
blip2	21	1	1	5	4	1
blip2	21	1	7	12	5	1
blip2	21	1	13	16	3	1
blip2	21	2	4	12	8	1
blip2	21	2	13	16	3	1
blip2	22	1	1	10	9	1
blip2	22	1	12	13	1	1
blip2	22	1	14	15	1	1
blip2	22	2	6	10	4	1
blip2	22	2	12	13	1	1
blip2	22	2	14	15	1	1
blip2	23	1	1	4	3	1
blip2	23	1	7	15	8	1
blip2	23	1	16	19	3	0
blip2	23	2	2	5	3	1
blip2	23	2	8	15	7	1
blip2	23	2	16	19	3	0
blip2	23	3	9	15	6	1
blip2	23	3	16	19	3	0
blip2	24	1	1	8	7	1
blip2	24	1	9	10	1	1
blip2	24	2	1	8	7	1
blip2	24	2	9	10	1	1
blip2	25	1	1	4	3	0
blip2	25	2	2	7	5	0
blip2	25	3	3	8	5	0
blip2	26	1	1	3	2	1
blip2	26	1	5	13	8	0
blip2	26	2	6	13	7	0
blip2	26	3	7	13	6	0
blip2	27	1	1	13	12	1
blip2	27	1	14	18	4	1
blip2	27	2	2	4	2	1
blip2	27	2	6	13	7	1
blip2	27	2	14	18	4	1
blip2	28	1	1	19	18	0
blip2	28	2	2	7	5	1
blip2	28	2	12	20	8	0
blip2	28	3	3	8	5	1
blip2	28	3	16	20	4	0
blip2	28	4	9	20	11	0
blip2	28	5	10	15	5	1
blip2	28	5	17	19	2	0
blip2	29	1	3	4	1	1
blip2	29	1	6	7	1	1
blip2	29	1	8	10	2	0
blip2	29	2	3	4	1	1
blip2	29	2	6	7	1	1
blip2	29	2	8	10	2	0
blip2	30	1	10	13	3	0
blip2	30	2	2	13	11	0
blip2	30	3	5	13	8	0
blip2	31	1	6	11	5	0
blip2	31	2	2	7	5	1
blip2	31	2	12	12	0	0
blip2	31	3	3	8	5	1
blip2	31	3	11	13	2	1
blip2	31	3	16	17	1	0
blip2	31	4	14	17	3	0
blip2	31	5	5	15	10	1
blip2	31	5	16	16	0	0
blip2	32	1	1	6	5	1
blip2	32	1	11	19	8	0
blip2	32	2	7	12	5	1
blip2	32	2	16	20	4	1
blip2	32	3	8	13	5	1
blip2	32	3	17	19	2	0
blip2	32	4	4	14	10	1
blip2	32	4	17	18	1	0
blip2	32	5	15	19	4	0
blip2	33	1	13	20	7	0
blip2	33	2	13	19	6	0
blip2	33	3	3	19	16	0
blip2	33	4	4	12	8	1
blip2	33	4	13	20	7	0
blip2	34	1	1	10	9	0
blip2	34	2	1	10	9	0
blip2	35	1	1	3	2	1
blip2	35	1	5	15	10	0
blip2	35	2	2	6	4	1
blip2	35	2	7	15	8	0
blip2	36	1	1	10	9	0
blip2	36	2	1	10	9	0
blip2	37	1	6	11	5	1
blip2	37	1	16	20	4	0
blip2	37	2	7	16	9	0
blip2	37	3	3	20	17	0
blip2	37	4	4	16	12	0
blip2	37	5	7	10	3	1
blip2	37	5	17	20	3	0
blip2	38	1	1	4	3	1
blip2	38	1	5	10	5	0
blip2	38	2	1	4	3	1
blip2	38	2	5	10	5	0
blip2	39	1	6	18	12	0
blip2	39	2	2	7	5	1
blip2	39	2	17	20	3	0
blip2	39	3	8	18	10	0
blip2	39	4	9	14	5	1
blip2	39	4	17	20	3	0
blip2	39	5	5	20	15	0
blip2	40	1	1	18	17	0
blip2	40	2	7	20	13	0
blip2	40	3	3	18	15	0
blip2	40	4	4	20	16	0
blip2	40	5	15	20	5	0
blip2	41	1	1	3	2	1
blip2	41	1	5	16	11	0
blip2	41	2	2	16	14	0
blip2	42	1	1	19	18	0
blip2	42	2	5	19	14	0
blip2	43	1	1	3	2	1
blip2	43	1	5	9	4	1
blip2	43	1	10	14	4	1
blip2	43	1	15	16	1	0
blip2	43	2	2	9	7	1
blip2	43	2	10	14	4	1
blip2	43	2	15	16	1	0
blip2	44	1	1	10	9	1
blip2	44	2	1	10	9	1
blip2	44	3	1	10	9	1
blip2	45	1	13	13	0	0
blip2	45	2	6	13	7	0
blip2	45	3	11	13	2	0
blip2	45	4	4	13	9	0
blip2	46	1	1	5	4	0
blip2	46	2	1	5	4	0
blip2	46	3	1	5	4	0
blip2	46	4	1	5	4	0
blip2	47	1	1	7	6	1
blip2	47	1	8	10	2	0
blip2	47	2	2	7	5	1
blip2	47	2	8	10	2	0
blip2	48	1	1	4	3	1
blip2	48	1	7	19	12	0
blip2	48	2	2	19	17	0
blip2	48	3	3	19	16	0
blip2	49	1	5	9	4	1
blip2	49	1	13	20	7	0
blip2	49	2	2	19	17	0
blip2	49	3	3	20	17	0
blip2	49	4	4	12	8	1
blip2	49	4	13	17	4	0
blip2	50	1	1	5	4	1
blip2	50	1	6	10	4	1
blip2	50	2	1	5	4	1
blip2	50	2	6	10	4	1
blip2	51	1	1	13	12	1
blip2	51	1	14	16	2	0
blip2	51	2	4	6	2	1
blip2	51	2	7	13	6	1
blip2	51	2	14	16	2	0
blip2	52	1	4	10	6	1
blip2	52	1	11	14	3	0
blip2	52	2	5	10	5	1
blip2	52	2	11	14	3	0
blip2	53	1	1	3	2	1
blip2	53	1	4	6	2	1
blip2	53	1	7	9	2	1
blip2	53	2	1	3	2	1
blip2	53	2	4	6	2	1
blip2	53	2	7	9	2	1
blip2	54	1	1	12	11	1
blip2	54	1	13	15	2	0
blip2	54	2	2	12	10	1
blip2	54	2	13	15	2	0
blip2	55	1	1	4	3	1
blip2	55	1	7	14	7	1
blip2	55	1	15	17	2	1
blip2	55	1	18	18	0	0
blip2	55	2	8	14	6	1
blip2	55	2	15	17	2	1
blip2	55	2	18	18	0	0
blip2	55	3	3	6	3	1
blip2	55	3	9	14	5	1
blip2	55	3	15	17	2	1
blip2	55	3	18	18	0	0
blip2	56	1	6	11	5	1
blip2	56	1	16	20	4	0
blip2	56	2	2	7	5	1
blip2	56	2	12	20	8	0
blip2	56	3	8	13	5	1
blip2	56	3	16	19	3	0
blip2	56	4	4	9	5	1
blip2	56	4	14	19	5	0
blip2	56	5	5	15	10	1
blip2	56	5	16	20	4	0
blip2	57	1	7	10	3	1
blip2	57	2	11	12	1	0
blip2	57	3	11	12	1	0
blip2	58	1	1	20	19	0
blip2	58	2	2	18	16	0
blip2	58	3	3	18	15	0
blip2	58	4	8	20	12	0
blip2	59	1	1	3	2	1
blip2	59	1	7	10	3	1
blip2	59	1	11	15	4	1
blip2	59	1	16	16	0	0
blip2	59	2	2	4	2	1
blip2	59	2	7	10	3	1
blip2	59	2	11	15	4	1
blip2	59	2	16	16	0	0
blip2	60	1	1	3	2	1
blip2	60	1	5	9	4	1
blip2	60	1	10	11	1	1
blip2	60	1	13	14	1	1
blip2	60	1	15	16	1	1
blip2	60	2	2	9	7	1
blip2	60	2	10	11	1	1
blip2	60	2	13	14	1	1
blip2	60	2	15	16	1	1
blip2	61	1	1	5	4	1
blip2	61	1	7	9	2	1
blip2	61	1	10	12	2	1
blip2	61	1	13	14	1	1
blip2	61	1	15	16	1	0
blip2	61	2	4	9	5	1
blip2	61	2	10	12	2	1
blip2	61	2	13	14	1	1
blip2	61	2	15	16	1	0
blip2	62	1	1	8	7	0
blip2	62	2	2	8	6	0
blip2	62	3	1	8	7	0
blip2	62	4	2	8	6	0
blip2	63	1	1	3	2	1
blip2	63	1	7	16	9	0
blip2	63	2	7	16	9	0
blip2	64	1	1	7	6	0
blip2	64	2	1	5	4	0
blip2	64	3	3	6	3	0
blip2	64	4	3	6	3	0
blip2	64	5	1	7	6	0
blip2	65	1	1	7	6	0
blip2	65	2	4	7	3	0
blip2	66	1	1	10	9	1
blip2	66	2	1	6	5	1
blip2	66	2	7	8	1	0
blip2	66	3	2	6	4	1
blip2	66	4	1	6	5	1
blip2	66	4	8	9	1	0
blip2	66	5	3	10	7	1
blip2	67	1	1	5	4	1
blip2	67	1	6	8	2	1
blip2	67	1	9	15	6	0
blip2	67	2	4	8	4	1
blip2	67	2	9	15	6	0
blip2	68	1	1	8	7	1
blip2	68	1	9	15	6	0
blip2	68	2	4	8	4	1
blip2	68	2	9	15	6	0
blip2	69	1	1	8	7	0
blip2	69	2	1	8	7	0
blip2	70	1	1	5	4	1
blip2	70	1	7	14	7	0
blip2	70	2	2	5	3	1
blip2	70	2	6	14	8	0
blip2	71	1	1	13	12	1
blip2	71	1	14	15	1	0
blip2	71	2	4	13	9	1
blip2	71	2	14	15	1	0
blip2	72	1	1	13	12	1
blip2	72	1	14	16	2	0
blip2	72	2	2	13	11	1
blip2	72	2	14	16	2	0
blip2	73	1	1	7	6	0
blip2	73	2	1	7	6	0
blip2	73	3	1	7	6	0
blip2	73	4	1	7	6	0
blip2	74	1	1	6	5	1
blip2	74	1	11	20	9	0
blip2	74	2	2	7	5	1
blip2	74	2	12	17	5	0
blip2	74	3	8	13	5	1
blip2	74	3	16	18	2	0
blip2	74	4	9	14	5	1
blip2	74	4	17	20	3	0
blip2	74	5	5	20	15	0
blip2	75	1	3	14	11	1
blip2	75	1	15	15	0	0
blip2	75	2	6	14	8	1
blip2	75	2	15	15	0	0
blip2	76	1	5	17	12	1
blip2	76	1	18	20	2	0
blip2	76	2	2	6	4	1
blip2	76	2	10	19	9	0
blip2	76	3	3	17	14	1
blip2	76	3	19	20	1	0
blip2	76	4	4	12	8	1
blip2	76	4	13	20	7	0
blip2	77	1	10	11	1	1
blip2	77	1	12	14	2	1
blip2	77	1	16	16	0	0
blip2	77	2	5	8	3	1
blip2	77	2	10	11	1	1
blip2	77	2	12	14	2	1
blip2	77	2	16	16	0	0
blip2	77	3	3	6	3	1
blip2	77	3	10	11	1	1
blip2	77	3	12	14	2	1
blip2	77	3	16	16	0	0
blip2	78	1	1	3	2	1
blip2	78	1	5	9	4	1
blip2	78	1	11	13	2	1
blip2	78	1	17	20	3	0
blip2	78	2	4	13	9	1
blip2	78	2	17	20	3	0
blip2	79	1	1	20	19	0
blip2	79	2	13	18	5	0
blip2	79	3	3	11	8	1
blip2	79	3	13	15	2	1
blip2	79	3	16	20	4	0
blip2	79	4	8	15	7	1
blip2	79	4	16	20	4	0
blip2	80	1	1	4	3	1
blip2	80	1	5	7	2	0
blip2	80	2	1	4	3	1
blip2	80	2	5	7	2	0
blip2	80	3	1	4	3	1
blip2	80	3	5	7	2	0
blip2	81	1	1	6	5	1
blip2	81	1	16	20	4	0
blip2	81	2	2	18	16	0
blip2	81	3	3	8	5	1
blip2	81	3	13	19	6	0
blip2	81	4	4	20	16	0
blip2	81	5	7	16	9	0
blip2	82	1	1	8	7	0
blip2	82	2	2	7	5	0
blip2	82	3	1	8	7	0
blip2	82	4	2	7	5	0
blip2	83	1	1	7	6	0
blip2	83	2	1	7	6	0
blip2	83	3	1	7	6	0
blip2	84	1	1	4	3	1
blip2	84	1	5	8	3	1
blip2	84	1	9	10	1	0
blip2	84	2	1	4	3	1
blip2	84	2	5	8	3	1
blip2	84	2	9	10	1	0
blip2	85	1	1	18	17	0
blip2	85	2	2	9	7	1
blip2	85	2	11	17	6	0
blip2	85	3	3	18	15	0
blip2	85	4	4	15	11	0
blip2	86	1	10	17	7	0
blip2	86	2	2	5	3	1
blip2	86	2	8	17	9	0
blip2	86	3	6	17	11	0
blip2	87	1	1	6	5	0
blip2	87	2	1	6	5	0
blip2	87	3	2	6	4	0
blip2	88	1	16	16	0	0
blip2	88	2	2	7	5	1
blip2	88	2	17	19	2	1
blip2	88	3	8	20	12	1
blip2	88	4	17	19	2	1
blip2	88	5	10	19	9	1
blip2	89	1	1	4	3	1
blip2	89	1	5	8	3	0
blip2	89	2	1	4	3	1
blip2	89	2	5	8	3	0
blip2	90	1	1	5	4	1
blip2	90	1	9	20	11	0
blip2	90	2	2	20	18	0
blip2	90	3	3	11	8	1
blip2	90	3	15	18	3	1
blip2	90	3	19	19	0	0
blip2	90	4	8	18	10	1
blip2	91	1	5	9	4	1
blip2	91	1	13	18	5	0
blip2	91	2	2	19	17	0
blip2	91	3	11	19	8	0
blip2	91	4	4	12	8	1
blip2	91	4	13	19	6	0
blip2	92	1	1	14	13	1
blip2	92	1	15	16	1	0
blip2	92	2	4	14	10	1
blip2	92	2	15	16	1	0
blip2	93	1	7	9	2	1
blip2	93	1	10	17	7	1
blip2	93	1	19	19	0	0
blip2	93	2	4	9	5	1
blip2	93	2	10	17	7	1
blip2	93	2	19	19	0	0
blip2	94	1	3	7	4	1
blip2	94	1	8	9	1	1
blip2	94	1	10	15	5	0
blip2	94	2	4	7	3	1
blip2	94	2	8	9	1	1
blip2	94	2	10	15	5	0
blip2	95	1	3	8	5	1
blip2	95	1	9	13	4	1
blip2	95	1	14	15	1	0
blip2	95	2	2	8	6	1
blip2	95	2	9	13	4	1
blip2	95	2	14	15	1	0
blip2	96	1	1	5	4	1
blip2	96	1	7	11	4	1
blip2	96	1	13	16	3	0
blip2	96	2	2	6	4	1
blip2	96	2	7	11	4	1
blip2	96	2	13	16	3	0
blip2	97	1	3	9	6	1
blip2	97	1	10	11	1	1
blip2	97	1	12	16	4	0
blip2	97	2	2	6	4	1
blip2	97	2	7	9	2	1
blip2	97	2	10	11	1	1
blip2	97	2	12	16	4	0
blip2	98	1	1	8	7	1
blip2	98	1	9	11	2	1
blip2	98	1	13	15	2	0
blip2	98	2	2	8	6	1
blip2	98	2	9	11	2	1
blip2	98	2	13	15	2	0
blip2	99	1	4	19	15	0
blip2	99	2	8	19	11	0
blip2	99	3	10	19	9	0
blip2	100	1	1	20	19	0
blip2	100	2	1	15	14	0
blip2	100	3	1	20	19	0
blip2	100	4	1	20	19	0
blip2	100	5	1	20	19	0
blip2	100	6	1	13	12	0
blip2	100	7	1	13	12	0
blip2	100	8	15	15	0	0
blip2	100	9	4	20	16	0
blip2	101	1	1	10	9	0
blip2	101	2	1	10	9	0
blip2	101	3	1	10	9	0
blip2	101	4	1	10	9	0
blip2	101	5	1	10	9	0
blip2	101	6	1	10	9	0
blip2	101	7	1	10	9	0
blip2	101	8	1	10	9	0
blip2	101	9	1	10	9	0
blip2	101	10	3	10	7	0
blip2	101	11	3	10	7	0
blip2	102	1	1	11	10	1
blip2	102	2	2	6	4	0
blip2	102	3	1	3	2	1
blip2	102	3	5	7	2	1
blip2	102	3	9	9	0	0
blip2	102	5	1	11	10	1
blip2	102	6	2	3	1	1
blip2	102	6	6	7	1	1
blip2	102	7	1	3	2	1
blip2	102	7	5	7	2	1
blip2	102	7	9	9	0	0
blip2	102	8	1	7	6	1
blip2	102	8	9	9	0	0
blip2	102	9	2	11	9	1
blip2	103	1	1	5	4	0
blip2	103	2	1	12	11	0
blip2	103	3	1	3	2	1
blip2	103	3	6	19	13	1
blip2	103	3	20	20	0	0
blip2	103	4	1	1	0	0
blip2	103	5	1	7	6	0
blip2	103	6	5	20	15	0
blip2	103	7	4	18	14	0
blip2	103	8	4	14	10	0
blip2	103	9	4	19	15	1
blip2	103	9	20	20	0	0
blip2	103	10	4	18	14	0
blip2	104	1	1	9	8	0
blip2	104	2	1	2	1	0
blip2	104	3	1	9	8	0
blip2	104	4	1	9	8	0
blip2	104	5	1	8	7	1
blip2	104	5	9	10	1	1
blip2	104	5	11	12	1	0
blip2	104	6	1	8	7	1
blip2	104	6	9	12	3	0
blip2	104	7	1	9	8	0
blip2	104	8	5	8	3	1
blip2	104	8	11	12	1	0
blip2	104	9	12	12	0	0
blip2	104	10	5	8	3	1
blip2	104	10	11	12	1	0
blip2	104	11	12	12	0	0
blip2	105	1	1	12	11	0
blip2	105	2	1	2	1	1
blip2	105	2	11	11	0	0
blip2	105	3	1	10	9	0
blip2	105	4	1	12	11	0
blip2	105	5	1	1	0	0
blip2	105	6	1	10	9	0
blip2	105	7	3	9	6	0
blip2	105	8	3	7	4	1
blip2	105	10	9	9	0	0
blip2	105	11	3	12	9	0
blip2	106	1	1	7	6	0
blip2	106	6	7	7	0	0
blip2	106	7	1	2	1	1
blip2	106	7	7	7	0	0
blip2	106	8	1	3	2	1
blip2	106	8	6	8	2	1
blip2	106	8	10	11	1	1
blip2	106	9	1	3	2	1
blip2	106	9	7	8	1	1
blip2	106	10	1	5	4	1
blip2	106	10	6	10	4	0
blip2	107	1	1	11	10	0
blip2	107	2	1	2	1	0
blip2	107	3	1	11	10	0
blip2	107	4	1	3	2	1
blip2	107	5	1	11	10	0
blip2	107	6	4	11	7	0
blip2	107	7	5	10	5	0
blip2	107	8	2	10	8	0
blip2	107	9	2	3	1	1
blip2	107	9	6	6	0	0
blip2	107	10	11	11	0	0
blip2	107	11	2	2	0	0
blip2	108	1	1	7	6	1
blip2	108	1	9	17	8	0
blip2	108	2	1	7	6	1
blip2	108	2	8	12	4	0
blip2	108	3	1	7	6	1
blip2	108	3	12	17	5	0
blip2	108	4	1	3	2	1
blip2	108	4	8	16	8	0
blip2	108	5	1	7	6	1
blip2	108	5	9	16	7	0
blip2	108	6	9	16	7	0
blip2	108	7	1	7	6	1
blip2	108	7	9	16	7	0
blip2	108	8	2	4	2	1
blip2	108	8	8	16	8	0
blip2	108	9	1	7	6	1
blip2	108	10	9	16	7	0
blip2	108	11	6	6	0	0
blip2	108	12	6	6	0	0
blip2	108	13	10	10	0	0
blip2	108	14	6	6	0	0
blip2	108	15	12	12	0	0
blip2	108	16	5	5	0	0
blip2	108	17	17	17	0	0
blip2	108	18	17	17	0	0
blip2	109	1	1	17	16	1
blip2	109	1	18	19	1	0
blip2	109	2	1	17	16	1
blip2	109	3	1	17	16	1
blip2	109	4	4	17	13	1
blip2	109	4	18	18	0	0
blip2	109	5	3	17	14	1
blip2	109	5	18	18	0	0
blip2	109	6	2	17	15	1
blip2	109	7	6	17	11	1
blip2	109	8	3	17	14	1
blip2	109	9	3	17	14	1
blip2	109	10	2	17	15	1
blip2	109	10	19	19	0	0
blip2	109	11	4	17	13	1
blip2	109	11	18	19	1	0
blip2	109	12	6	17	11	1
blip2	109	12	19	19	0	0
blip2	109	13	8	17	9	1
blip2	109	13	19	19	0	0
blip2	109	14	3	11	8	0
blip2	109	15	3	11	8	0
blip2	109	16	6	6	0	0
blip2	109	17	16	16	0	0
blip2	109	19	19	19	0	0
blip2	109	20	19	19	0	0
llava	0	3	8	10	2	1
llava	0	3	12	12	0	0
llava	0	4	12	12	0	0
llava	1	1	5	8	3	1
llava	1	2	5	9	4	1
llava	1	3	5	7	2	1
llava	1	4	5	9	4	1
llava	2	1	7	13	6	1
llava	2	1	15	16	1	1
llava	2	1	17	17	0	0
llava	2	2	10	13	3	1
llava	2	2	15	16	1	1
llava	2	2	17	17	0	0
llava	2	3	3	13	10	1
llava	2	3	15	16	1	1
llava	2	3	17	17	0	0
llava	3	1	5	9	4	1
llava	3	1	13	18	5	1
llava	3	2	16	18	2	1
llava	3	3	11	18	7	1
llava	3	4	4	8	4	1
llava	3	4	13	14	1	1
llava	3	4	15	19	4	1
llava	4	1	1	5	4	1
llava	4	1	7	11	4	0
llava	4	2	8	11	3	0
llava	5	1	7	9	2	1
llava	5	1	10	11	1	1
llava	5	1	14	16	2	1
llava	5	2	7	9	2	1
llava	5	2	10	11	1	1
llava	5	2	14	16	2	1
llava	6	1	5	15	10	1
llava	6	2	4	6	2	1
llava	6	2	7	15	8	1
llava	7	1	7	10	3	1
llava	7	1	11	12	1	1
llava	7	1	13	16	3	0
llava	7	2	6	10	4	1
llava	7	2	11	12	1	1
llava	7	2	13	16	3	0
llava	8	1	5	9	4	1
llava	8	1	13	19	6	1
llava	8	2	14	19	5	1
llava	8	3	14	20	6	1
llava	8	4	12	20	8	1
llava	9	1	7	8	1	1
llava	9	2	7	8	1	1
llava	10	1	7	9	2	1
llava	10	1	12	13	1	1
llava	10	1	15	16	1	1
llava	10	2	4	6	2	1
llava	10	2	7	9	2	1
llava	10	2	12	13	1	1
llava	10	2	15	16	1	1
llava	11	1	3	5	2	1
llava	11	1	7	14	7	1
llava	11	1	16	16	0	0
llava	11	2	6	14	8	1
llava	11	2	16	16	0	0
llava	12	1	3	5	2	1
llava	12	1	7	8	1	1
llava	12	1	9	13	4	1
llava	12	1	14	15	1	0
llava	12	2	4	15	11	0
llava	13	1	1	5	4	1
llava	13	1	13	18	5	0
llava	13	2	14	18	4	0
llava	13	3	14	18	4	0
llava	13	4	13	17	4	0
llava	14	1	4	7	3	1
llava	14	1	8	11	3	1
llava	14	2	4	7	3	1
llava	14	2	8	11	3	1
llava	15	1	13	18	5	1
llava	15	2	13	19	6	1
llava	15	3	3	11	8	1
llava	15	3	13	20	7	1
llava	15	4	8	12	4	1
llava	15	4	13	18	5	1
llava	16	1	9	10	1	1
llava	16	1	15	16	1	0
llava	16	2	9	10	1	1
llava	16	2	15	16	1	0
llava	17	1	7	8	1	1
llava	17	1	10	11	1	1
llava	17	1	13	15	2	1
llava	17	2	2	4	2	1
llava	17	2	7	8	1	1
llava	17	2	10	11	1	1
llava	17	2	13	15	2	1
llava	18	1	4	7	3	1
llava	18	1	10	11	1	1
llava	18	1	12	14	2	1
llava	18	1	15	16	1	0
llava	18	2	10	11	1	1
llava	18	2	12	14	2	1
llava	18	2	15	16	1	0
llava	18	3	10	11	1	1
llava	18	3	12	14	2	1
llava	18	3	15	16	1	0
llava	19	1	1	3	2	1
llava	19	1	4	5	1	1
llava	19	1	6	7	1	1
llava	19	1	8	10	2	1
llava	19	2	1	3	2	1
llava	19	2	4	5	1	1
llava	19	2	6	7	1	1
llava	19	2	8	10	2	1
llava	20	1	1	4	3	1
llava	20	1	10	11	1	1
llava	20	1	12	14	2	1
llava	20	1	15	16	1	1
llava	20	1	18	19	1	0
llava	20	2	10	11	1	1
llava	20	2	12	14	2	1
llava	20	2	15	16	1	1
llava	20	2	19	19	0	0
llava	20	3	3	6	3	1
llava	20	3	10	11	1	1
llava	20	3	12	14	2	1
llava	20	3	15	16	1	1
llava	20	3	18	19	1	0
llava	21	1	7	12	5	1
llava	21	1	13	16	3	1
llava	21	2	7	12	5	1
llava	21	2	13	16	3	1
llava	22	1	1	10	9	1
llava	22	1	11	13	2	1
llava	22	1	14	16	2	1
llava	22	2	4	6	2	1
llava	22	2	7	10	3	1
llava	22	2	11	13	2	1
llava	22	2	14	16	2	1
llava	23	1	10	15	5	1
llava	23	1	16	18	2	1
llava	23	1	19	19	0	0
llava	23	2	2	5	3	1
llava	23	2	8	15	7	1
llava	23	2	16	18	2	1
llava	23	2	19	19	0	0
llava	23	3	10	15	5	1
llava	23	3	16	18	2	1
llava	23	3	19	19	0	0
llava	24	1	1	3	2	1
llava	24	1	4	8	4	1
llava	24	1	10	10	0	0
llava	24	2	1	3	2	1
llava	24	2	4	8	4	1
llava	24	2	10	10	0	0
llava	25	1	1	4	3	1
llava	25	2	5	7	2	1
llava	25	3	8	8	0	0
llava	26	1	1	3	2	1
llava	26	1	7	13	6	0
llava	26	2	2	4	2	1
llava	26	2	7	13	6	0
llava	26	3	7	13	6	0
llava	27	1	3	11	8	1
llava	27	1	12	13	1	1
llava	27	1	14	18	4	1
llava	27	2	7	11	4	1
llava	27	2	12	13	1	1
llava	27	2	14	18	4	1
llava	28	1	1	19	18	0
llava	28	2	2	7	5	1
llava	28	2	17	20	3	0
llava	28	3	3	8	5	1
llava	28	3	16	18	2	1
llava	28	3	20	20	0	0
llava	28	4	9	14	5	1
llava	28	4	17	18	1	1
llava	28	4	20	20	0	0
llava	28	5	17	18	1	1
llava	28	5	19	19	0	0
llava	29	1	1	2	1	1
llava	29	1	3	4	1	1
llava	29	1	8	10	2	0
llava	29	2	1	2	1	1
llava	29	2	3	4	1	1
llava	29	2	8	10	2	0
llava	30	1	11	13	2	0
llava	30	2	5	8	3	1
llava	30	2	12	13	1	0
llava	30	3	5	6	1	1
llava	30	3	11	13	2	0
llava	31	1	6	11	5	0
llava	31	2	12	12	0	0
llava	31	3	11	13	2	1
llava	31	3	16	17	1	0
llava	31	4	16	17	1	0
llava	31	5	6	15	9	1
llava	31	5	16	16	0	0
llava	32	1	19	19	0	0
llava	32	2	7	12	5	1
llava	32	3	18	19	1	0
llava	32	4	18	18	0	0
llava	32	5	15	16	1	1
llava	32	5	18	19	1	0
llava	33	1	1	5	4	1
llava	33	1	13	15	2	1
llava	33	1	17	19	2	1
llava	33	1	20	20	0	0
llava	33	2	6	10	4	1
