model	sample_id	img	src_turn	dst_turn	length	recovered
qwen	85	3	4	14	10	1
qwen	85	4	4	18	14	1
qwen	86	1	4	6	2	1
qwen	86	1	9	10	1	1
qwen	86	2	4	6	2	1
qwen	86	2	9	10	1	1
qwen	86	3	4	6	2	1
qwen	86	3	9	10	1	1
qwen	86	3	16	17	1	1
qwen	87	1	3	5	2	0
qwen	87	2	3	5	2	0
qwen	87	3	3	6	3	1
qwen	88	1	4	4	0	0
qwen	88	2	8	9	1	1
qwen	88	3	13	14	1	0
qwen	88	4	8	9	1	1
qwen	88	4	13	15	2	1
qwen	88	5	4	9	5	1
qwen	88	5	14	18	4	1
qwen	88	5	19	20	1	0
qwen	89	1	1	2	1	1
qwen	89	1	3	5	2	1
qwen	89	1	6	8	2	0
qwen	89	2	1	2	1	1
qwen	89	2	3	5	2	1
qwen	89	2	6	8	2	0
qwen	90	1	1	2	1	1
qwen	90	1	4	7	3	1
qwen	90	2	4	7	3	1
qwen	90	2	11	12	1	0
qwen	90	3	5	13	8	1
qwen	90	4	11	16	5	1
qwen	91	1	2	3	1	1
qwen	91	1	4	6	2	0
qwen	91	2	4	7	3	1
qwen	91	2	10	12	2	0
qwen	91	3	4	13	9	1
qwen	91	4	4	16	12	1
qwen	92	1	7	8	1	1
qwen	92	1	9	10	1	1
qwen	92	1	13	13	0	0
qwen	92	2	7	8	1	1
qwen	92	2	9	10	1	1
qwen	92	2	13	14	1	1
qwen	93	1	4	5	1	1
qwen	93	1	7	8	1	1
qwen	93	1	12	13	1	1
qwen	93	1	16	16	0	0
qwen	93	2	4	5	1	1
qwen	93	2	7	8	1	1
qwen	93	2	12	13	1	1
qwen	93	2	16	17	1	1
qwen	94	1	2	3	1	1
qwen	94	1	4	7	3	1
qwen	94	1	10	11	1	1
qwen	94	1	12	13	1	1
qwen	94	2	4	7	3	1
qwen	94	2	10	11	1	1
qwen	94	2	12	13	1	1
qwen	95	1	6	8	2	1
qwen	95	1	9	10	1	1
qwen	95	2	6	8	2	1
qwen	95	2	9	10	1	1
qwen	96	1	2	3	1	1
qwen	96	1	4	6	2	1
qwen	96	1	10	13	3	1
qwen	96	2	4	6	2	1
qwen	96	2	10	13	3	1
qwen	97	1	6	8	2	1
qwen	97	1	9	10	1	1
qwen	97	1	11	13	2	0
qwen	97	2	6	8	2	1
qwen	97	2	9	10	1	1
qwen	97	2	11	14	3	1
qwen	98	1	1	2	1	1
qwen	98	1	3	8	5	1
qwen	98	1	12	12	0	0
qwen	98	2	4	8	4	1
qwen	98	2	12	13	1	1
qwen	98	2	14	15	1	1
qwen	99	1	4	5	1	1
qwen	99	1	6	8	2	1
qwen	99	1	10	12	2	1
qwen	99	1	13	13	0	0
qwen	99	2	4	5	1	1
qwen	99	2	6	8	2	1
qwen	99	2	10	12	2	1
qwen	99	2	13	14	1	1
qwen	99	3	4	5	1	1
qwen	99	3	6	8	2	1
qwen	99	3	10	12	2	1
qwen	99	3	13	17	4	1
qwen	100	1	1	2	1	1
qwen	100	1	3	4	1	1
qwen	100	1	10	13	3	1
qwen	100	1	14	14	0	0
qwen	100	2	1	2	1	1
qwen	100	2	3	4	1	1
qwen	100	3	1	2	1	1
qwen	100	3	3	4	1	1
qwen	100	3	10	13	3	1
qwen	100	3	14	15	1	1
qwen	100	4	1	2	1	1
qwen	100	4	3	4	1	1
qwen	100	4	10	13	3	1
qwen	100	4	14	14	0	0
qwen	100	5	1	2	1	1
qwen	100	5	3	5	2	1
qwen	100	5	10	13	3	1
qwen	100	5	14	15	1	1
qwen	100	6	1	2	1	1
qwen	100	6	3	5	2	1
qwen	100	6	18	19	1	1
qwen	100	6	20	20	0	0
qwen	100	7	1	2	1	1
qwen	100	7	3	5	2	1
qwen	100	9	10	13	3	1
qwen	100	9	14	19	5	1
qwen	100	9	20	20	0	0
qwen	101	3	5	9	4	1
qwen	101	4	5	6	1	0
qwen	101	7	5	6	1	0
qwen	101	8	5	7	2	1
qwen	101	9	5	7	2	1
qwen	101	10	5	10	5	1
qwen	101	11	5	8	3	1
qwen	102	1	3	8	5	0
qwen	102	2	5	5	0	0
qwen	102	3	5	9	4	1
qwen	102	5	2	11	9	1
qwen	102	6	5	9	4	1
qwen	102	7	5	9	4	1
qwen	102	8	5	10	5	1
qwen	102	9	2	4	2	0
qwen	103	1	1	2	1	0
qwen	103	2	1	3	2	1
qwen	103	2	4	5	1	1
qwen	103	2	6	6	0	0
qwen	103	3	1	7	6	1
qwen	103	3	9	10	1	1
qwen	103	3	11	15	4	1
qwen	103	3	16	16	0	0
qwen	103	4	1	1	0	0
qwen	103	5	1	8	7	1
qwen	103	6	2	10	8	1
qwen	103	6	11	16	5	0
qwen	103	7	6	10	4	1
qwen	103	7	11	17	6	1
qwen	103	7	19	20	1	1
qwen	103	8	4	17	13	1
qwen	103	9	4	5	1	1
qwen	103	9	9	10	1	1
qwen	103	9	11	15	4	1
qwen	103	9	16	17	1	1
qwen	103	10	6	17	11	1
qwen	103	10	19	20	1	1
qwen	104	1	2	3	1	0
qwen	104	3	3	6	3	0
qwen	104	4	3	7	4	0
qwen	104	5	3	8	5	1
qwen	104	5	9	10	1	1
qwen	104	5	12	12	0	0
qwen	104	6	2	11	9	1
qwen	104	6	12	12	0	0
qwen	104	7	3	4	1	1
qwen	104	8	9	11	2	1
qwen	104	8	12	12	0	0
qwen	104	9	12	12	0	0
qwen	104	10	9	11	2	1
qwen	104	10	12	12	0	0
qwen	104	11	12	12	0	0
qwen	105	1	3	4	1	0
qwen	105	3	3	8	5	0
qwen	105	4	4	10	6	1
qwen	105	6	3	12	9	0
qwen	105	7	8	12	4	0
qwen	105	8	8	8	0	0
qwen	105	10	12	12	0	0
qwen	105	11	3	7	4	1
qwen	105	11	8	11	3	0
qwen	106	1	2	3	1	1
qwen	106	8	10	11	1	1
qwen	106	10	2	3	1	1
qwen	106	10	10	10	0	0
qwen	107	1	1	4	3	1
qwen	107	1	5	5	0	0
qwen	107	2	1	6	5	0
qwen	107	3	1	6	5	0
qwen	107	4	1	7	6	1
qwen	107	5	1	8	7	1
qwen	107	5	9	9	0	0
qwen	107	6	2	8	6	1
qwen	107	6	10	10	0	0
qwen	107	7	2	4	2	1
qwen	107	7	9	10	1	0
qwen	107	8	2	4	2	1
qwen	107	8	6	11	5	1
qwen	107	9	6	7	1	1
qwen	107	10	5	5	0	0
qwen	107	11	6	6	0	0
qwen	108	1	3	8	5	1
qwen	108	1	9	10	1	1
qwen	108	1	12	15	3	0
qwen	108	2	2	6	4	0
qwen	108	3	3	15	12	0
qwen	108	4	2	8	6	1
qwen	108	4	9	10	1	1
qwen	108	4	13	14	1	1
qwen	108	5	3	8	5	1
qwen	108	5	9	10	1	1
qwen	108	5	12	13	1	0
qwen	108	6	7	8	1	1
qwen	108	6	9	10	1	1
qwen	108	6	13	13	0	0
qwen	108	7	3	8	5	1
qwen	108	7	9	10	1	1
qwen	108	7	12	13	1	0
qwen	108	8	2	8	6	1
qwen	108	8	9	10	1	1
qwen	108	8	12	13	1	0
qwen	108	9	3	16	13	1
qwen	108	10	7	8	1	1
qwen	108	10	9	10	1	1
qwen	108	10	13	14	1	1
qwen	108	11	17	17	0	0
qwen	108	12	17	17	0	0
qwen	108	13	5	5	0	0
qwen	108	14	17	17	0	0
qwen	108	15	6	6	0	0
qwen	108	17	15	15	0	0
qwen	108	18	15	15	0	0
qwen	109	1	1	5	4	1
qwen	109	1	7	7	0	0
qwen	109	2	1	5	4	1
qwen	109	2	8	8	0	0
qwen	109	3	1	5	4	1
qwen	109	3	9	10	1	0
qwen	109	4	2	5	3	1
qwen	109	5	3	5	2	1
qwen	109	5	9	16	7	0
qwen	109	6	8	11	3	0
qwen	109	8	9	10	1	0
qwen	109	9	9	10	1	0
qwen	109	10	2	5	3	1
qwen	109	10	7	12	5	1
qwen	109	11	7	13	6	1
qwen	109	11	14	17	3	1
qwen	109	12	7	12	5	1
qwen	109	12	15	15	0	0
qwen	109	13	4	5	1	1
qwen	109	13	7	18	11	1
qwen	109	14	9	13	4	1
qwen	109	15	9	10	1	0
qwen	109	17	16	16	0	0
qwen	109	19	7	7	0	0
qwen	109	20	7	7	0	0
